unit_name,month,Total Salary--Admin--ADMIN,Total Salary--Admin--Admin,Total Salary--Admin--Driver,Total Salary--Admin--HOUSEKEEPING,Total Salary--Admin--Housekeeping,Total Salary--Admin--Maintenance,Total Salary--Admin--Security,Total Salary--Admin--Support,Total Salary--Audit & Refilling--Audit,Total Salary--Audit & Refilling--Audit & Refilling,Total Salary--Audit & Refilling--Lead,Total Salary--Audit & Refilling--Refilling,Total Salary--CHECKING--Support,Total Salary--Checking--Checking & Packing,Total Salary--Checking--Checking & packing,Total Salary--Checking--Lead,Total Salary--Checking--Modification,Total Salary--Checking--Support,Total Salary--Data Analyst--Data Analyst,Total Salary--Data Analyst--Data analyst,Total Salary--Data analyst--Data Analyst,Total Salary--Data analyst--Data analyst,Total Salary--Delivery--Delivery,Total Salary--Delivery--Delivery Boy,Total Salary--Delivery--Delivery Supervisor,Total Salary--Delivery--Delivery boy,Total Salary--Dispatch--Lead,Total Salary--Dispatch--Sorting,Total Salary--Dispatch--Support,Total Salary--Dispatch--System Operator,Total Salary--Dispatch--System operator,Total Salary--Dispatch--lead,Total Salary--Expiry--Expiry,Total Salary--Expiry--Lead,Total Salary--Expiry--lead,Total Salary--Finance & Accounts--Finance & Accounts,Total Salary--Finance & Accounts--Lead,Total Salary--Finance & Accounts--Payeables,Total Salary--Finance & Accounts--RECEIVABLES,Total Salary--Finance & Accounts--Receivable,Total Salary--Finance & Accounts--Receivables,Total Salary--Finance & Accounts--Support,Total Salary--Finance & Accounts--receivables,Total Salary--HR--HR,Total Salary--IT --IT ,Total Salary--IT--IT,Total Salary--Inward--Gatepass Entry,Total Salary--Inward--Godown To Store,Total Salary--Inward--Godown to Store,Total Salary--Inward--Godown to store,Total Salary--Inward--Inward Checking,Total Salary--Inward--Inward checking,Total Salary--Inward--Lead,Total Salary--Inward--Loader,Total Salary--Inward--Overall,Total Salary--Inward--PURCHASE ENTRY,Total Salary--Inward--Purchase Entry,Total Salary--Inward--Purchase entry,Total Salary--Inward--System Operater,Total Salary--Inward--gatepass entry,Total Salary--Inward--lead,Total Salary--Inward--purchase entry,Total Salary--Overall Non - Ops--Lead,Total Salary--Overall Operation--Lead,Total Salary--Overall Operation--MIS,Total Salary--Overall Operation--Support,Total Salary--Overall Operation--lead,Total Salary--Overall Operation--support,Total Salary--PURCHASE--Lead,Total Salary--Purchase--Lead,Total Salary--Purchase--Purchase Entry,Total Salary--Purchase--Support,Total Salary--Purchase--lead,Total Salary--Purchase--support,Total Salary--SALES--Sales Executive,Total Salary--Sales Return--Sale return,Total Salary--Sales Return--Sales Return,Total Salary--Sales--BD,Total Salary--Sales--BD Special,Total Salary--Sales--BD Vaccines,Total Salary--Sales--COLLECTION,Total Salary--Sales--Call Center,Total Salary--Sales--Call Center ,Total Salary--Sales--Call Centre,Total Salary--Sales--Call centre,Total Salary--Sales--City Head,Total Salary--Sales--Collection,Total Salary--Sales--Collection ,Total Salary--Sales--Lead,Total Salary--Sales--Sales Executive,Total Salary--Sales--Sales executive,Total Salary--Sales--executive,Total Salary--Sales--lead,Total Salary--Sales--sales executive,Total Salary--Store--CHALLAN PRINTING,Total Salary--Store--Challan Printing,Total Salary--Store--Lead,Total Salary--Store--Modification,Total Salary--Store--PICKING,Total Salary--Store--Picking,Total Salary--Store--Support,Total Salary--Store--lead,Total Salary--Store--picking,Total Salary--store--Modification,Total Salary--store--Support
Pondy,2022-07-01,,11103.258064516129,,,16856.516129032258,,,,,,,,,104435.03225806452,,,,,,,,21729.74193548387,,25201.0,,,5645.225806451613,7710.516129032258,,11973.129032258064,,,20140.645161290322,,,,,13941.645161290322,,,45014.12903225806,,,,,,,,,,23925.25806451613,,17010.06451612903,,,,38193.290322580644,,,,,,,,,,,,,95000.0,,,,,,,,62352.0,,,,,,46762.45161290323,,,12350.0,,,225489.0,,,,,,,22273.0,,,252296.29032258067,,,,,
Pondy,2022-08-01,,6548.0,,,8719.322580645161,,,,,,,,,106374.16129032258,,,,,,,,21153.16129032258,,12351.0,,,,55658.51612903226,,,,,8327.0,,,,,,,,28622.612903225807,40879.0,,,,,,,49283.45161290323,,,,,,,,39299.25806451613,,,,,,,,,8939.258064516129,,,,,,,60000.0,,,,,252067.0,,,,,,39131.51612903226,,,,,,104094.80645161291,,,,,,,,,,245937.70967741936,,,,,
Pondy,2022-09-01,,,,,16951.2,,,,,,,,,120909.23333333334,,,,,,,,,,37139.0,,,,33959.9,,,,,19488.266666666666,,,,,,,,29516.7,41690.46666666667,,,,,,,,30670.800000000003,,,,,,,,,,,,,,,21787.4,,,,,,37815.2,,60000.0,,,,,201692.0,,,,39987.4,,,,,,7919.0,,100201.0,,,,,,,,,,300181.3,,,,,
Pondy,2022-10-01,,,,,17355.516129032258,,,,,,,,,120439.03225806452,,,,,21729.74193548387,,,,,37551.0,,,,21450.645161290322,,,,,19948.645161290322,,,,,,,,29435.41935483871,41976.6129032258,,,,,,,28987.516129032258,,,,,,,,39336.290322580644,,,,,,,,,,,,,,,,60000.0,,,,,182256.0,,,,,,39927.3870967742,,,14848.0,,,121625.0,,,,,,,,,,299814.03225806454,,,,,
Pondy,2022-11-01,,,,,18055.0,,,,,,,,,116539.0,,,,,20577.0,,,,,37782.0,,,,9655.0,,,,,13503.0,,,,,,,,27810.0,40439.0,,,,,,,,46698.0,,,,,,,38523.0,,,,,,,,,,,,,,,,43103.0,,,,,155764.0,,,,,,40194.0,,,,14848.0,,,151688.0,,,,,,,,,316817.0,,,,,
Prayagraj,2022-04-01,,,,,10332.0,,,,,,,,,25236.0,,,,,,,,,,,,,11303.0,,,,,,,,,,,,,,,,,,,,,,10332.0,,6781.4,,,,,,0.0,,,,,,,31600.0,,,,,,20258.0,,8649.0,,,,,9795.133333333333,,,,,,,25236.0,,,,,,162400.3,,,,,,10174.1,23235.0,,,21292.0,,,,,
Prayagraj,2022-05-01,,,,,0.0,,,,,,,,,24014.32258064516,,,,,,,,,,,,,10573.451612903225,,,,,,,,,,,,,,,,,,,,,,10332.0,,10208.677419354839,,,,,,,,,,,,,31600.0,,,,,,20258.0,,12975.0,,,,,9663.016129032258,,,,,,,22794.645161290326,,,,,,189466.0,,,,,,11303.0,20367.0,,19938.225806451614,,,,,,
Prayagraj,2022-06-01,,,,,,,,,,,,,,24816.033333333333,,,,,,,,,,,,,11303.0,,,,,,,,,,,,,,,,,,,,,,10332.0,,11303.0,,,,,,,,,,,,,31600.0,,,,,,23155.0,,12543.0,,,,,10550.066666666668,,,,,,,20391.966666666667,,,,,,209160.73333333334,,,,,,10174.1,20367.0,,19819.1,,,,,,
Prayagraj,2022-07-01,,,,,,,,,,,,,,12210.774193548386,,,,,,,,,,,,,11303.0,,,,,,,,,,,,,,,,,,,,,,,,10938.225806451614,,,,,,,,,,,,,32561.290322580644,,,,,,23822.1935483871,,12975.0,,,,,11531.548387096773,,,,,,,25958.06451612903,,,,,,211661.48387096773,,,,,,4701.1935483870975,20954.290322580644,,,33481.0,,,,,
Prayagraj,2022-08-01,,,,,,,,,,,,,,14078.258064516129,,,,,,,,,,,,,11915.935483870968,,,,,,,,,,,,,,,,,,,,,,,,12606.612903225807,,,,,,,,,,,,,35445.16129032258,,,,,25823.774193548386,,,13353.806451612903,,,,,12940.90322580645,,,,,,,27067.0,,,,,,124562.7741935484,90369.2258064516,,,,11886.322580645161,,22716.16129032258,,23758.354838709678,11220.774193548386,,,,,
Prayagraj,2022-09-01,,,,,,,,,,,,9964.866666666667,,25173.033333333333,,,,,,,,,,,,,11223.6,,,,,,,,,,,,,,,,,,,,,,,10257.266666666666,11976.533333333333,,,,,,,,,,,,,33586.666666666664,,,,,,23155.0,,,,,,,12952.5,,,,,,,27130.333333333336,,,,,,,194441.93333333332,,,,,13372.466666666667,21580.733333333334,,,21305.433333333334,,,,,
Prayagraj,2022-10-01,,,,,,,,,,,,11886.322580645161,,26266.290322580644,,,,,,,,,,,,,11590.032258064517,,,,,,,,,,,,,,,,,,,,,,10924.516129032258,,11590.032258064517,,,,,,,,,,,,,33522.58064516129,,,,,24489.387096774193,,,,,,,,12940.90322580645,,,,,,,27080.74193548387,,,,,,188162.1935483871,,,,,,13348.129032258064,21541.58064516129,,11954.806451612903,11512.322580645161,,,,,
Prayagraj,2022-11-01,,,,,,,,,,,,11894.866666666667,,25534.933333333334,,,,,,,,,,,,,11639.766666666666,,,,,,,,,,,,,,,,,,,,,,10944.266666666666,,10886.833333333334,,,,,,,,,,,,,33586.666666666664,,,,,,24533.866666666665,,,,,,,13372.466666666667,,,,,,,26361.666666666664,,,,,,,183105.75,,,,,12952.5,21580.733333333334,,11976.533333333333,11894.866666666667,,,,,
Pune,2022-04-01,,,,,,,,,,,,,,41650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167731.0,,,,,,40308.0,,,,,,,,,,,,,,,,17100.0,,,,,
Pune,2022-05-01,,,,,,,,,,,,,,33887.290322580644,,,,,,,,,,,,,,,,,,,,,,,,,,,,19346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156523.0,,,,,,12395.0,,,,,,,,,,,,,,,,11080.451612903225,,,,,
Pune,2022-06-01,,,,,,,,,,,,,,37011.0,,,,,,,,,,,,,,,,,,,,,,19382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204179.0,,,,,,16743.0,,,,,,,,,,,,,,,,24697.333333333336,,,,,
Pune,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283749.0,,,,,,16168.0,,,,,,,,,,,,,,,,,,,,,
Pune,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,20129.129032258064,,,,,,,,19896.322580645163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260516.58064516127,,,,,,2695.0,,,,,,,,,,,,,,,,,,,,,
Pune,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,14933.0,,,,,,,,19346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pune,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.0,,,,,,,,19346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26500.0,,,,,,,,,,,,247565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pune,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.0,,,,,,,,19346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26500.0,,,,,,,,,,,,225709.0,,,,,,,,,,,,,11333.0,,,,,,,,,,,,,,
Puri,2022-04-01,,12001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147184.0,,,,,,,,,,,,,,,
Puri,2022-05-01,,12001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149584.0,,,,,,,,,,,,,,,
Puri,2022-06-01,,12001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145984.0,,,,,,,,,,,,,,,
Puri,2022-07-01,,12001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149584.0,,,,,,,,,,,,,,,
Puri,2022-08-01,,12001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131584.0,20000.0,,,,,,,,,,,,,,
Puri,2022-09-01,,12001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131584.0,20000.0,,,,,,,,,,,,,,
Puri,2022-10-01,,12001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172384.0,,,,,,,,,,,,,,,
Puri,2022-11-01,,12001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15668.266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195448.06666666665,,,,,,,,,,,,,,
Raipur,2022-04-01,,,,,,,,,,,,27291.12,,52427.159999999996,,,,,,,,,,,,,,,,18019.2,,,,,,,,,,,,,,,,,,,13645.56,,0.0,,,,,,35072.44,,,,,,,,,,,,,,,,,,,,13380.8,,,,,,,32758.32,,,,,,144179.52,,,,,,27659.44,,,,38096.32,,,,,
Raipur,2022-05-01,,,,,,,,,,,,27212.36,,33233.64,,,,,,,,,,,,,,,,11355.08,,,,,,,,,,,,,,18560.76,,,,,11116.279999999999,,,,,,,,31155.08,,,,,,,,,,,,,,,,,,,,12948.88,8280.52,,,,,,13259.56,,,,,,,116690.88,,,,,19491.72,,,,64682.93419354838,,,,,
Raipur,2022-06-01,,,,,,,,,,,,26609.12,,25689.879999999997,,,,,,,,,,,,,,,,16044.88,,,,,,,,,,,,,,,,,,,12854.64,,,,,,,,33079.24,,,,,,18605.76,,,,,,,,,,,,,,13046.8,47165.72,,,,,,10210.52,,,,,,128406.8,,,,,,14045.72,,,,64430.62666666666,,,,,
Raipur,2022-07-01,,,,,,,,,,,,26090.36,,24343.239999999998,,,,,,,,,,,,,,,,15999.88,,,,,,,,,,,,,,18560.76,,,,,0.0,,,,,,,,15539.92,,,,,,,,,,,,,,,,,,,,13001.8,71813.76,,,,,,13259.56,,,,,,122394.24,,,,,,14000.72,,,,110624.53677419355,,,,,
Raipur,2022-08-01,,,,,,,,,,,,26729.84,,26639.96,,,,,,,,,,,,,,,,15429.2,,,,,,,,,,,,,,,,,,,,,,,,,,,16984.0,,,,,,19629.76,,,40323.83870967742,,,,,,,,,,,13734.8,88323.32387096774,,,,,,13578.8,,,,,,,136606.44,,,,,14789.72,,,,62622.398709677414,,,,,
Raipur,2022-09-01,,17600.72,,,,,,,,,,26461.92,,25920.64,,,,,,,,,,,,,,,,11733.36,,,,,,,,,,,,,,19112.76,,,,,,,,,,,,,16001.6,,,,,,,,,28332.333333333332,,,,,,,,,,,13380.8,99274.84,,,,,,11933.08,,,,,,,88002.44,,,,,14408.72,,,,59229.84,,,,,
Raipur,2022-10-01,,,,,,,,,,,,26409.6,,23447.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19095.76,,,,,,,,,,,,,16002.92,,,,,,,,,20000.838709677417,,,,,,,,,,,13368.8,98461.08774193548,,,,,,11976.28,,,,,,89675.0,,,,,,14395.72,,,,63323.4464516129,,,,,
Raipur,2022-11-01,,,,,,,,,,,,26519.12,,19040.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19112.76,,,,,,,,,,,,,14930.8,,,,,,,,,20000.0,,,,,,,,,,,13380.8,51397.6,,,,,,13645.56,,,,,,,85348.52,,,,,14408.72,,,,74837.25333333333,,,,,
Rajkot,2022-04-01,,,,,9000.0,,,,,,,,,12819.0,,,12915.0,,,,,,,,,,25861.0,,,,,,,,,,,,,,,,,,,,,,,,,,12600.0,,,,14321.0,,,,,,,,,,,,,,,,,,,,12600.0,,,,,,,12180.0,,,,,,210431.0,,,,,,11846.0,,,,36712.0,,,,,
Rajkot,2022-05-01,,,,9000.0,,,,,,,,,,13261.0,,,13838.0,,,,,,,,,,25432.0,,,,,,,,,,,,,,,,,,,,,,,,,,12600.0,,,,13615.0,,,,,,,,,,,,,,,,,,,,12600.0,,,,,,,11583.0,,,,,,129904.48387096774,,,,,,12255.0,,,,36523.0,,,,,
Rajkot,2022-06-01,,,,,9000.0,,,,,,,,,13273.0,,,13850.0,,,,,,,,,,25885.0,,,,,,,,,,,,,,,,,,,,,,,,,,12612.0,,,,14584.0,,,,,,,,,,,,,,,,,,,,12612.0,,,,,,,10931.0,,,,,,137049.26666666666,,,,,,11858.0,,,,39040.0,,,,,
Rajkot,2022-07-01,,,,,9000.0,,,,,,,,,13261.0,,,12498.0,,,,,,,,,,22791.0,,,,,,,,,,,,,,,,,,,,,,,,,,12600.0,,,,14588.0,,,,,,,,,,,,,,,,,,,,12600.0,,,,,,,11380.0,,,,,,135899.74193548388,,,,,,12255.0,,,,40964.0,,,,,
Rajkot,2022-08-01,,,,,8129.0,,,,,,,,,0.0,,,10714.0,,,,,,,,,,23143.0,,,,,,,,,,,,,,,,,,,,,,,,,,12194.0,,,,11671.0,,,,,,,,,,,,,,,,,,,,12600.0,,,,,,,10770.0,,,,,,83683.09677419355,14265.774193548386,,,,,9883.0,,,,33782.0,,,,,
Rajkot,2022-09-01,,,,,9000.0,,,,,,,,,12909.0,,,13146.0,,,,,,,,,,12600.0,,,,12819.0,,,,,,,,,,,,,,,,,,,,,,12180.0,,,,,,,,,,,,,,,,,,,,,,,,12180.0,,,,,,,11970.0,,,,,,60982.333333333336,38755.0,,,,,12255.0,,,,11455.0,,,,,
Rajkot,2022-10-01,,,,,9000.0,,,,,,,,,13607.0,,,13168.0,,,,,,,,,,10568.0,,,,12832.0,,,,,,,,,,,,,,,,,,,,,,12600.0,,,,,,,,,,,,,,,,,,,,,,,,12600.0,,,,,,,12194.0,,,,,,71502.12903225806,,,,,,12255.0,,,,15451.0,,,,,
Rajkot,2022-11-01,,,,,9000.0,,,,,,,,,13140.0,,,10148.0,,,,,,,,,,9660.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,12600.0,,,,,,,,,,,,,,,,,,,,,,,,12600.0,,,,,,,7560.0,,,,,,,56537.333333333336,,,,,11846.0,,,,13702.0,,,,,
Ranchi,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40331.33333333333,,,,,,,,,,,,,,,
Ranchi,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41016.0,,,,,,,,,,,,,,,
Ranchi,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41016.0,,,,,,,,,,,,,,,
Ranchi,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4657.0,,,,,,,,,,,,,,,,,,,,,,,,,,90479.87096774194,,,,,,,,,,,,,,,
Ranchi,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10512.0,,,,,,,,,,,,,,,,,,,,,,16502.612903225807,,,,,,,,,,,,,,,,,,,,,,,,,,122051.12903225806,,,,,,,,,,,,,,,
Ranchi,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14811.0,,,,,,,,,,,,,,,,,,,,,,,,,,16040.0,,,,,,,,,,,,,,,,,,,,,,,,124957.33333333334,,,,,,,,,,,,,,,
Ranchi,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15188.516129032258,,,,,,,,,,,,,,,,,,,,,,,,,16449.225806451614,,,,,,,,,,,,,,,,,,,,,,,,129594.0,,,,,,,,,,,,,,,
Ranchi,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7406.0,,,,,,,,,,,,,,,,,,,,,,,,,8021.0,,,,,,,,,,,,,,,,,,,,,,,,,83907.5,,,,,,,,,,,,,,
Sangli,2022-04-01,,,,,,,,,,,,,,7333.0,,,,,,,,,,,,,,,,15001.0,,,,,,,,,,,,8384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73835.0,,,,,,42668.0,,,,,,,,,,,,,,,,19400.0,,,,,
Sangli,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15001.0,,,,,,,,,,,,15290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96072.48387096773,,,,,,35549.0,,,,,,,,,,,,,,,,20194.0,,,,,
Sangli,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,15037.0,,,,,,,,,,,,,,19059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94558.0,,,,,,44273.0,,,,,,,,,,,,,,,,32050.0,,,,,
Sangli,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15001.0,,,,,,,,,,,,6865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86130.0,,,,,,49001.0,,,,,,,,,,,,,,,,38936.0,,,,,
Sangli,2022-08-01,,,,,8500.193548387097,,,,,,,,,,,,,,,,,,,,,,,,,15433.451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106092.64516129032,,,,,,38370.096774193546,,,,,,,,,,,,,,,,63727.1935483871,,,,,
Sangli,2022-09-01,,,,,8500.0,,,,,,,,,2933.0,,,,,,,,,,,,,,15001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123004.66666666667,,,,,,37001.0,,,,,,,,,,,,,,,,82033.0,,,,,
Sangli,2022-10-01,,,,,2742.0,,,,,,,,,,,,,,,,,,,,,,,24999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000.0,,,,,,37001.0,,,,,,,,,,,,,,,,69549.0,,,,,
Sangli,2022-11-01,,11734.0,,,,,,,,,,,,,,,,,,,,,,,,,,41104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285068.0,,,,,,74002.0,,,,,,,,,,,,,,,,168063.33333333334,,,,,
Simba,2022-04-01,9129.0,,,,,,,,25993.0,,,26414.0,,742601.0266666666,,103758.0,50339.0,,,,,23600.0,,,,,,,,,,,160285.0,,,78759.0,,12872.0,,,13305.0,67732.66666666667,,,,,9500.333333333334,,130397.66666666667,,85499.23655913978,,63868.0,,,22220.0,36161.0,,,,,,,24166.666666666668,,48339.0,,,,,,27776.0,,,,,126850.66666666667,16910.0,,,,,,190554.8924731183,,,80301.0,,,18155.0,,,,,,39899.0,112226.0,,,930691.247311828,61816.58666666667,,,,
Simba,2022-05-01,,13751.0,,,,,,,26806.0,,,33730.0,,765552.6666666666,4064.516129032258,129213.3870967742,83653.0,,,,,29264.0,,,,,,,,,,,195915.9247311828,,,85438.0,,15939.0,,,8387.0,80337.36559139786,,,,,7354.838709677419,,164855.38709677418,,111386.43010752687,,67314.0,,,,57307.0,,,,,4193.548387096774,,27928.0,,61290.0,,,,,,32892.0,,,,,122650.39784946237,0.0,,,,,,211267.688172043,,,78494.0,,,20480.0,,,,,,40375.0,139603.0,,,1039884.0752688173,,,,,
Simba,2022-06-01,,3368.0,,,,,,,25679.0,,,30097.0,,780210.3333333334,,106790.0,60049.0,,,,,26468.0,,,,,,,,,,,183351.33333333334,,,81036.0,,13465.0,,,7864.0,82637.0,,,,,11614.0,,155474.33333333334,,70062.66666666667,,67220.0,,87566.0,,55290.666666666664,,,,,,,9836.0,,116415.68,,,,,,40516.333333333336,,,,,135067.76,24036.0,,,,,,234168.36,,,82725.0,,,20009.0,,,,,,35942.0,117421.0,,,1401893.6666666667,,,,,
Simba,2022-07-01,,,,,,,,,27266.0,,,32395.0,,903524.8709677419,,112795.0,57870.0,,,,,26432.0,,,,,,,,,,,180789.16129032258,,,86754.0,,14177.0,,,13766.0,85893.90322580645,,,,,23970.0,,179001.61290322582,,92267.70967741935,,54992.0,134048.83870967742,,,42350.06451612903,,,,,,,,,52626.0,,,,,,37570.06451612903,,,,,103451.0,0.0,,,,,,219282.0,,,56655.0,,,,,,,,,32719.0,115032.0,,,1656595.0967741935,,,,,
Simba,2022-08-01,,,,,,,,,25959.0,,,30471.0,,835465.2903225806,,112454.0,64223.0,,,,,28021.0,,,,,,,,,,,213543.4193548387,,,82205.0,,13941.0,,,14211.0,91565.90322580645,,,,,24656.0,,159882.8064516129,,116832.0,,57150.0,112209.77258064516,,,42597.32258064516,,,,,,,,,54454.0,,,,,,31293.0,,,,,129796.0,,,,,,,214581.0,,,39966.0,,,,,,,,,39412.0,107538.0,,,1309196.7096774194,,,,,
Simba,2022-09-01,,,,,,,,8533.333333333334,23683.0,,,19871.0,,700053.3333333334,,114460.0,74513.0,9900.0,,,,27253.0,,,,,,,,,,,208070.33333333334,,,81535.0,,2878.0,,,13813.0,110894.0,,,,,24444.0,,,170899.66666666666,139520.66666666666,,46038.0,27999.666666666664,,,72901.13978494624,,,,,,,,,55657.0,,,,,,16371.0,,,,,120627.0,,,,,,,208048.0,,,42348.0,,,,,,,,,49605.0,111891.0,,,1309803.3870967743,,,,,
Simba,2022-10-01,,8258.064516129032,,,,,,,21713.0,,,18863.0,,787816.7096774194,,103635.0,61823.0,9290.677419354839,,27227.0,,,,,,,,,,,,,187692.32258064515,24402.0,,89591.51612903226,,0.0,,,13766.0,106915.67741935483,,,,,24874.0,,251983.5806451613,,142831.69892473117,,54595.0,35368.64516129032,6032.58064516129,,70101.83870967742,,,,,,,,,59582.0,,,,,,16787.0,,,,,128030.0,,,,,,,204976.0,,,42244.0,,,,,,,,,50433.0,107189.0,,,1605689.064516129,,,,,
Simba,2022-11-01,,,,,,,,0.0,24975.0,,,11937.0,,697973.3333333334,,107674.0,62646.0,9007.0,,,,35173.0,,,,,,,,,,,152367.0,25520.0,,91777.0,,0.0,,,13766.0,102300.0,,,,,24768.0,166268.0,89349.0,,166595.3333333333,,55844.0,13346.0,0.0,,74650.66666666666,,,,,,,,,56772.0,,,,,,16371.0,,,,,120256.0,,,,,,,211305.0,,,41086.0,,,,,,,,,48978.0,100258.0,,,1590378.322580645,,,,,
Surat,2022-04-01,,,,,8000.0,,,,,,,,,25347.0,,,,,,,,,,,,,13495.0,,,,,,,,,28284.0,,,,,,,,,,,,,,,10493.0,,,,0.0,,16563.0,,,,,,,,,13495.0,,,,,,,,,,,,,,,,,,15260.0,,,,,,168813.0,,,,,,,,,,27335.0,,,,,
Surat,2022-05-01,,,,,8000.0,,,,,,,,,18414.0,,,,,,,,,,,,,13884.483870967742,,,,,,,,,13495.0,,,,,14789.0,,,,,,,,,,12183.0,,,,,,25108.0,,,,,,,,,13884.483870967742,,,,,,,,,,,,,,,,,,12823.0,,,,,,148445.96774193548,,,,,,,,,,18543.74193548387,,,,,
Surat,2022-06-01,,,,,8000.000000000001,,,,,,,,,12767.0,,,,,,,,,,,,,13234.466666666667,,,,,,,,,26059.0,,,,,,,,,,,,,,,12969.933333333332,,,,,,26495.0,,,,,,,,,13507.0,,,,,,,,,,,,,,,,,,23434.0,,,,,,158877.0,,,,,,,,,,12691.0,,,,,
